            time               v             rho            temp          eratio            asym
  1.99554114E+05  4.54090569E+06  2.73941875E-09  5.08315950E+04  6.89601463E-01  0.00000000E+00
  1.99901164E+05  4.54137394E+06  2.73913633E-09  5.08961434E+04  6.92831751E-01  0.00000000E+00
  2.00248215E+05  4.54184219E+06  2.73885397E-09  5.09606917E+04  6.96072928E-01  0.00000000E+00
  2.00595265E+05  4.54231044E+06  2.73857166E-09  5.10252401E+04  6.99325016E-01  0.00000000E+00
  2.00942316E+05  4.54277869E+06  2.73828942E-09  5.10897885E+04  7.02588036E-01  0.00000000E+00
  2.01289367E+05  4.54324695E+06  2.73800723E-09  5.11543368E+04  7.05862008E-01  0.00000000E+00
  2.01636417E+05  4.54371520E+06  2.73772510E-09  5.12188852E+04  7.09146955E-01  0.00000000E+00
  2.01983468E+05  4.54418345E+06  2.73744302E-09  5.12834335E+04  7.12442896E-01  0.00000000E+00
  2.02330519E+05  4.54465170E+06  2.73716101E-09  5.13479819E+04  7.15749853E-01  0.00000000E+00
  2.02677569E+05  4.54511995E+06  2.73687905E-09  5.14125303E+04  7.19067848E-01  0.00000000E+00
  2.03024620E+05  4.54558820E+06  2.73659716E-09  5.14770786E+04  7.22396901E-01  0.00000000E+00
  2.03371671E+05  4.54605645E+06  2.73631532E-09  5.15416270E+04  7.25737034E-01  0.00000000E+00
  2.03718721E+05  4.54652470E+06  2.73603354E-09  5.16061754E+04  7.29088268E-01  0.00000000E+00
  2.04065772E+05  4.54699296E+06  2.73575181E-09  5.16707237E+04  7.32450624E-01  0.00000000E+00
  2.04412822E+05  4.54746121E+06  2.73547015E-09  5.17352721E+04  7.35824124E-01  0.00000000E+00
  2.04759873E+05  4.54792946E+06  2.73518854E-09  5.17998204E+04  7.39208789E-01  0.00000000E+00
  2.05106924E+05  4.54839771E+06  2.73490699E-09  5.18643688E+04  7.42604640E-01  0.00000000E+00
  2.05453974E+05  4.54886596E+06  2.73462550E-09  5.19289172E+04  7.46011699E-01  0.00000000E+00
  2.05801025E+05  4.54933421E+06  2.73434407E-09  5.19934655E+04  7.49429987E-01  0.00000000E+00
  2.06148076E+05  4.54980246E+06  2.73406269E-09  5.20580139E+04  7.52859525E-01  0.00000000E+00
  2.06495126E+05  4.55027071E+06  2.73378137E-09  5.21225623E+04  7.56300336E-01  0.00000000E+00
  2.06842177E+05  4.55073897E+06  2.73350011E-09  5.21871106E+04  7.59752440E-01  0.00000000E+00
  2.07189227E+05  4.55120722E+06  2.73321891E-09  5.22516590E+04  7.63215859E-01  0.00000000E+00
  2.07536278E+05  4.55167547E+06  2.73293777E-09  5.23162073E+04  7.66690614E-01  0.00000000E+00
  2.07883329E+05  4.55214372E+06  2.73265668E-09  5.23807557E+04  7.70176728E-01  0.00000000E+00
  2.08230379E+05  4.55261197E+06  2.73237566E-09  5.24453041E+04  7.73674221E-01  0.00000000E+00
  2.08577430E+05  4.55308022E+06  2.73209469E-09  5.25098524E+04  7.77183115E-01  0.00000000E+00
  2.08924481E+05  4.55354847E+06  2.73181377E-09  5.25744008E+04  7.80703432E-01  0.00000000E+00
  2.09271531E+05  4.55401672E+06  2.73153292E-09  5.26389491E+04  7.84235194E-01  0.00000000E+00
  2.09618582E+05  4.55448498E+06  2.73125212E-09  5.27034975E+04  7.87778422E-01  0.00000000E+00
  2.09965633E+05  4.55495323E+06  2.73097139E-09  5.27680459E+04  7.91333137E-01  0.00000000E+00
  2.10312683E+05  4.55542148E+06  2.73069071E-09  5.28325942E+04  7.94899362E-01  0.00000000E+00
  2.10659734E+05  4.55588973E+06  2.73041008E-09  5.28971426E+04  7.98477118E-01  0.00000000E+00
  2.11006784E+05  4.55635798E+06  2.73012952E-09  5.29616910E+04  8.02066428E-01  0.00000000E+00
  2.11353835E+05  4.55682623E+06  2.72984901E-09  5.30262393E+04  8.05667312E-01  0.00000000E+00
  2.11700886E+05  4.55729448E+06  2.72956856E-09  5.30907877E+04  8.09279792E-01  0.00000000E+00
  2.12047936E+05  4.55776273E+06  2.72928817E-09  5.31553360E+04  8.12903891E-01  0.00000000E+00
  2.12394987E+05  4.55823099E+06  2.72900783E-09  5.32198844E+04  8.16539630E-01  0.00000000E+00
  2.12742038E+05  4.55869924E+06  2.72872756E-09  5.32844328E+04  8.20187031E-01  0.00000000E+00
  2.13089088E+05  4.55916749E+06  2.72844734E-09  5.33489811E+04  8.23846116E-01  0.00000000E+00
  2.13436139E+05  4.55963574E+06  2.72816718E-09  5.34135295E+04  8.27516906E-01  0.00000000E+00
  2.13783189E+05  4.56010399E+06  2.72788707E-09  5.34780779E+04  8.31199425E-01  0.00000000E+00
  2.14130240E+05  4.56057224E+06  2.72760703E-09  5.35426262E+04  8.34893693E-01  0.00000000E+00
  2.14477291E+05  4.56104049E+06  2.72732704E-09  5.36071746E+04  8.38599732E-01  0.00000000E+00
  2.14824341E+05  4.56150874E+06  2.72704711E-09  5.36717229E+04  8.42317565E-01  0.00000000E+00
  2.15171392E+05  4.56197700E+06  2.72676723E-09  5.37362713E+04  8.46047213E-01  0.00000000E+00
  2.15518443E+05  4.56244525E+06  2.72648742E-09  5.38008197E+04  8.49788699E-01  0.00000000E+00
  2.15865493E+05  4.56291350E+06  2.72620766E-09  5.38653680E+04  8.53542044E-01  0.00000000E+00
  2.16212544E+05  4.56338175E+06  2.72592796E-09  5.39299164E+04  8.57307271E-01  0.00000000E+00
  2.16559595E+05  4.56385000E+06  2.72564831E-09  5.39944648E+04  8.61084401E-01  0.00000000E+00
  2.16906645E+05  4.56431825E+06  2.72536873E-09  5.40590131E+04  8.64873458E-01  0.00000000E+00
  2.17253696E+05  4.56478650E+06  2.72508920E-09  5.41235615E+04  8.68674461E-01  0.00000000E+00
  2.17600746E+05  4.56525475E+06  2.72480973E-09  5.41881098E+04  8.72487435E-01  0.00000000E+00
  2.17947797E+05  4.56572301E+06  2.72453031E-09  5.42526582E+04  8.76312401E-01  0.00000000E+00
  2.18294848E+05  4.56619126E+06  2.72425095E-09  5.43172066E+04  8.80149381E-01  0.00000000E+00
  2.18641898E+05  4.56665951E+06  2.72397165E-09  5.43817549E+04  8.83998397E-01  0.00000000E+00
  2.18988949E+05  4.56712776E+06  2.72369241E-09  5.44463033E+04  8.87859472E-01  0.00000000E+00
  2.19336000E+05  4.56759601E+06  2.72341323E-09  5.45108517E+04  8.91732627E-01  0.00000000E+00
  2.19683050E+05  4.56806426E+06  2.72313410E-09  5.45754000E+04  8.95617885E-01  0.00000000E+00
  2.20030101E+05  4.56853251E+06  2.72285503E-09  5.46399484E+04  8.99515269E-01  0.00000000E+00
  2.20377151E+05  4.56900076E+06  2.72257602E-09  5.47044967E+04  9.03424800E-01  0.00000000E+00
  2.20724202E+05  4.56946902E+06  2.72229706E-09  5.47690451E+04  9.07346500E-01  0.00000000E+00
  2.21071253E+05  4.56993727E+06  2.72201816E-09  5.48335935E+04  9.11280393E-01  0.00000000E+00
  2.21418303E+05  4.57040552E+06  2.72173932E-09  5.48981418E+04  9.15226500E-01  0.00000000E+00
  2.21765354E+05  4.57087377E+06  2.72146054E-09  5.49626902E+04  9.19184843E-01  0.00000000E+00
  2.22112405E+05  4.57134202E+06  2.72118181E-09  5.50272386E+04  9.23155446E-01  0.00000000E+00
  2.22459455E+05  4.57181027E+06  2.72090314E-09  5.50917869E+04  9.27138329E-01  0.00000000E+00
  2.22806506E+05  4.57227852E+06  2.72062453E-09  5.51563353E+04  9.31133517E-01  0.00000000E+00
  2.23153557E+05  4.57274677E+06  2.72034597E-09  5.52208836E+04  9.35141030E-01  0.00000000E+00
  2.23500607E+05  4.57321503E+06  2.72006748E-09  5.52854320E+04  9.39160892E-01  0.00000000E+00
  2.23847658E+05  4.57368328E+06  2.71978903E-09  5.53499804E+04  9.43193125E-01  0.00000000E+00
  2.24194708E+05  4.57415153E+06  2.71951065E-09  5.54145287E+04  9.47237751E-01  0.00000000E+00
  2.24541759E+05  4.57461978E+06  2.71923232E-09  5.54790771E+04  9.51294793E-01  0.00000000E+00
  2.24888810E+05  4.57508803E+06  2.71895405E-09  5.55436031E+04  9.55362897E-01  0.00000000E+00
  2.25235860E+05  4.57555628E+06  2.71867584E-09  5.56080457E+04  9.59438296E-01  0.00000000E+00
  2.25582911E+05  4.57602453E+06  2.71839768E-09  5.56724014E+04  9.63520750E-01  0.00000000E+00
  2.25929962E+05  4.57649278E+06  2.71811958E-09  5.57366702E+04  9.67610234E-01  0.00000000E+00
  2.26277012E+05  4.57696104E+06  2.71784154E-09  5.58008521E+04  9.71706719E-01  0.00000000E+00
  2.26624063E+05  4.57742929E+06  2.71756356E-09  5.58649470E+04  9.75810181E-01  0.00000000E+00
  2.26971114E+05  4.57789754E+06  2.71728563E-09  5.59289551E+04  9.79920592E-01  0.00000000E+00
  2.27318164E+05  4.57836579E+06  2.71700776E-09  5.59928762E+04  9.84037926E-01  0.00000000E+00
  2.27665215E+05  4.57883404E+06  2.71672994E-09  5.60567105E+04  9.88162156E-01  0.00000000E+00
  2.28012265E+05  4.57930229E+06  2.71645219E-09  5.61204578E+04  9.92293254E-01  0.00000000E+00
  2.28359316E+05  4.57977054E+06  2.71617449E-09  5.61841182E+04  9.96431194E-01  0.00000000E+00
  2.28706367E+05  4.58023879E+06  2.71589684E-09  5.62476918E+04  1.00057595E+00  0.00000000E+00
  2.29053417E+05  4.58070705E+06  2.71561926E-09  5.63111784E+04  1.00472749E+00  0.00000000E+00
  2.29400468E+05  4.58117530E+06  2.71534172E-09  5.63745781E+04  1.00888580E+00  0.00000000E+00
  2.29747519E+05  4.58164355E+06  2.71506425E-09  5.64378909E+04  1.01305083E+00  0.00000000E+00
  2.30094569E+05  4.58211180E+06  2.71478684E-09  5.65011167E+04  1.01722257E+00  0.00000000E+00
  2.30441620E+05  4.58258005E+06  2.71450948E-09  5.65642557E+04  1.02140099E+00  0.00000000E+00
  2.30788670E+05  4.58304830E+06  2.71423217E-09  5.66273078E+04  1.02558607E+00  0.00000000E+00
  2.31135721E+05  4.58351655E+06  2.71395493E-09  5.66902729E+04  1.02977776E+00  0.00000000E+00
  2.31482772E+05  4.58398480E+06  2.71367774E-09  5.67531512E+04  1.03397605E+00  0.00000000E+00
  2.31829822E+05  4.58445306E+06  2.71340060E-09  5.68159425E+04  1.03818090E+00  0.00000000E+00
  2.32176873E+05  4.58492131E+06  2.71312353E-09  5.68786469E+04  1.04239230E+00  0.00000000E+00
  2.32523924E+05  4.58538956E+06  2.71284651E-09  5.69412645E+04  1.04661021E+00  0.00000000E+00
  2.32870974E+05  4.58585781E+06  2.71256954E-09  5.70037951E+04  1.05083459E+00  0.00000000E+00
  2.33218025E+05  4.58632606E+06  2.71229264E-09  5.70662388E+04  1.05506544E+00  0.00000000E+00
  2.33565076E+05  4.58679431E+06  2.71201579E-09  5.71285956E+04  1.05930271E+00  0.00000000E+00
  2.33912126E+05  4.58726256E+06  2.71173900E-09  5.71908655E+04  1.06354638E+00  0.00000000E+00
  2.34259177E+05  4.58773081E+06  2.71146226E-09  5.72530484E+04  1.06779642E+00  0.00000000E+00
  2.34606227E+05  4.58819907E+06  2.71118558E-09  5.73151445E+04  1.07205280E+00  0.00000000E+00
  2.34953278E+05  4.58866732E+06  2.71090896E-09  5.73771537E+04  1.07631549E+00  0.00000000E+00
  2.35300329E+05  4.58913557E+06  2.71063239E-09  5.74390759E+04  1.08058447E+00  0.00000000E+00
  2.35647379E+05  4.58960382E+06  2.71035588E-09  5.75009113E+04  1.08485970E+00  0.00000000E+00
  2.35994430E+05  4.59007207E+06  2.71007942E-09  5.75626597E+04  1.08914116E+00  0.00000000E+00
  2.36341481E+05  4.59054032E+06  2.70980303E-09  5.76243212E+04  1.09342881E+00  0.00000000E+00
  2.36688531E+05  4.59100857E+06  2.70952669E-09  5.76858959E+04  1.09772263E+00  0.00000000E+00
  2.37035582E+05  4.59147682E+06  2.70925040E-09  5.77473836E+04  1.10202259E+00  0.00000000E+00
  2.37382632E+05  4.59194508E+06  2.70897417E-09  5.78087844E+04  1.10632867E+00  0.00000000E+00
  2.37729683E+05  4.59241333E+06  2.70869800E-09  5.78700983E+04  1.11064082E+00  0.00000000E+00
  2.38076734E+05  4.59288158E+06  2.70842189E-09  5.79313253E+04  1.11495902E+00  0.00000000E+00
  2.38423784E+05  4.59334983E+06  2.70814583E-09  5.79924653E+04  1.11928324E+00  0.00000000E+00
  2.38770835E+05  4.59381808E+06  2.70786982E-09  5.80535185E+04  1.12361346E+00  0.00000000E+00
  2.39117886E+05  4.59428633E+06  2.70759388E-09  5.81144848E+04  1.12794964E+00  0.00000000E+00
  2.39464936E+05  4.59475458E+06  2.70731799E-09  5.81753641E+04  1.13229175E+00  0.00000000E+00
  2.39811987E+05  4.59522283E+06  2.70704215E-09  5.82361566E+04  1.13663977E+00  0.00000000E+00
  2.40159038E+05  4.59569109E+06  2.70676638E-09  5.82968621E+04  1.14099365E+00  0.00000000E+00
  2.40506088E+05  4.59615934E+06  2.70649065E-09  5.83574807E+04  1.14535339E+00  0.00000000E+00
  2.40853139E+05  4.59662759E+06  2.70621499E-09  5.84180124E+04  1.14971893E+00  0.00000000E+00
  2.41200189E+05  4.59709584E+06  2.70593938E-09  5.84784572E+04  1.15409026E+00  0.00000000E+00
  2.41547240E+05  4.59756409E+06  2.70566383E-09  5.85388151E+04  1.15846734E+00  0.00000000E+00
  2.41894291E+05  4.59803234E+06  2.70538833E-09  5.85990861E+04  1.16285014E+00  0.00000000E+00
  2.42241341E+05  4.59850059E+06  2.70511289E-09  5.86592702E+04  1.16723864E+00  0.00000000E+00
  2.42588392E+05  4.59896884E+06  2.70483751E-09  5.87193674E+04  1.17163279E+00  0.00000000E+00
  2.42935443E+05  4.59943710E+06  2.70456218E-09  5.87793777E+04  1.17603258E+00  0.00000000E+00
  2.43282493E+05  4.59990535E+06  2.70428691E-09  5.88393010E+04  1.18043797E+00  0.00000000E+00
  2.43629544E+05  4.60037360E+06  2.70401169E-09  5.88991375E+04  1.18484893E+00  0.00000000E+00
  2.43976594E+05  4.60084185E+06  2.70373653E-09  5.89588870E+04  1.18926543E+00  0.00000000E+00
  2.44323645E+05  4.60131010E+06  2.70346143E-09  5.90185496E+04  1.19368744E+00  0.00000000E+00
  2.44670696E+05  4.60177835E+06  2.70318638E-09  5.90781254E+04  1.19811493E+00  0.00000000E+00
  2.45017746E+05  4.60224660E+06  2.70291139E-09  5.91376142E+04  1.20254787E+00  0.00000000E+00
  2.45364797E+05  4.60271485E+06  2.70263646E-09  5.91970161E+04  1.20698622E+00  0.00000000E+00
  2.45711848E+05  4.60318311E+06  2.70236158E-09  5.92563311E+04  1.21142995E+00  0.00000000E+00
  2.46058898E+05  4.60365136E+06  2.70208675E-09  5.93155592E+04  1.21587904E+00  0.00000000E+00
  2.46405949E+05  4.60411961E+06  2.70181199E-09  5.93747003E+04  1.22033345E+00  0.00000000E+00
  2.46753000E+05  4.60458786E+06  2.70153727E-09  5.94337546E+04  1.22479316E+00  0.00000000E+00
  2.47100050E+05  4.60505611E+06  2.70126262E-09  5.94927220E+04  1.22925812E+00  0.00000000E+00
  2.47447101E+05  4.60552436E+06  2.70098802E-09  5.95516024E+04  1.23372832E+00  0.00000000E+00
  2.47794151E+05  4.60599261E+06  2.70071348E-09  5.96103960E+04  1.23820371E+00  0.00000000E+00
  2.48141202E+05  4.60646086E+06  2.70043899E-09  5.96691026E+04  1.24268426E+00  0.00000000E+00
  2.48488253E+05  4.60692912E+06  2.70016456E-09  5.97277223E+04  1.24716995E+00  0.00000000E+00
  2.48835303E+05  4.60739737E+06  2.69989018E-09  5.97862552E+04  1.25166074E+00  0.00000000E+00
  2.49182354E+05  4.60786562E+06  2.69961586E-09  5.98447011E+04  1.25615661E+00  0.00000000E+00
  2.49529405E+05  4.60833387E+06  2.69934160E-09  5.99030601E+04  1.26065751E+00  0.00000000E+00
  2.49876455E+05  4.60880212E+06  2.69906739E-09  5.99613322E+04  1.26516342E+00  0.00000000E+00
  2.50223506E+05  4.60927037E+06  2.69879324E-09  6.00195174E+04  1.26967430E+00  0.00000000E+00
  2.50570557E+05  4.60973862E+06  2.69851914E-09  6.00776156E+04  1.27419013E+00  0.00000000E+00
  2.50917607E+05  4.61020687E+06  2.69824510E-09  6.01356270E+04  1.27871086E+00  0.00000000E+00
  2.51264658E+05  4.61067513E+06  2.69797111E-09  6.01935515E+04  1.28323648E+00  0.00000000E+00
  2.51611708E+05  4.61114338E+06  2.69769718E-09  6.02513890E+04  1.28776694E+00  0.00000000E+00
  2.51958759E+05  4.61161163E+06  2.69742331E-09  6.03091397E+04  1.29230222E+00  0.00000000E+00
  2.52305810E+05  4.61207988E+06  2.69714949E-09  6.03668034E+04  1.29684228E+00  0.00000000E+00
  2.52652860E+05  4.61254813E+06  2.69687573E-09  6.04243802E+04  1.30138708E+00  0.00000000E+00
  2.52999911E+05  4.61301638E+06  2.69660202E-09  6.04818702E+04  1.30593661E+00  0.00000000E+00
  2.53346962E+05  4.61348463E+06  2.69632837E-09  6.05392732E+04  1.31049081E+00  0.00000000E+00
  2.53694012E+05  4.61395288E+06  2.69605477E-09  6.05965893E+04  1.31504967E+00  0.00000000E+00
  2.54041063E+05  4.61442114E+06  2.69578123E-09  6.06538185E+04  1.31961315E+00  0.00000000E+00
  2.54388113E+05  4.61488939E+06  2.69550775E-09  6.07109607E+04  1.32418122E+00  0.00000000E+00
  2.54735164E+05  4.61535764E+06  2.69523432E-09  6.07680161E+04  1.32875383E+00  0.00000000E+00
  2.55082215E+05  4.61582589E+06  2.69496095E-09  6.08249846E+04  1.33333097E+00  0.00000000E+00
  2.55429265E+05  4.61629414E+06  2.69468763E-09  6.08818661E+04  1.33791260E+00  0.00000000E+00
  2.55776316E+05  4.61676239E+06  2.69441437E-09  6.09386608E+04  1.34249868E+00  0.00000000E+00
  2.56123367E+05  4.61723064E+06  2.69414116E-09  6.09953685E+04  1.34708918E+00  0.00000000E+00
  2.56470417E+05  4.61769889E+06  2.69386801E-09  6.10519894E+04  1.35168407E+00  0.00000000E+00
  2.56817468E+05  4.61816715E+06  2.69359492E-09  6.11085233E+04  1.35628331E+00  0.00000000E+00
  2.57164519E+05  4.61863540E+06  2.69332188E-09  6.11649703E+04  1.36088688E+00  0.00000000E+00
  2.57511569E+05  4.61910365E+06  2.69304889E-09  6.12213304E+04  1.36549474E+00  0.00000000E+00
  2.57858620E+05  4.61957190E+06  2.69277596E-09  6.12776036E+04  1.37010685E+00  0.00000000E+00
  2.58205670E+05  4.62004015E+06  2.69250309E-09  6.13337899E+04  1.37472318E+00  0.00000000E+00
  2.58552721E+05  4.62050840E+06  2.69223027E-09  6.13898893E+04  1.37934370E+00  0.00000000E+00
  2.58899772E+05  4.62097665E+06  2.69195751E-09  6.14459018E+04  1.38396838E+00  0.00000000E+00
  2.59246822E+05  4.62144490E+06  2.69168480E-09  6.15018273E+04  1.38859717E+00  0.00000000E+00
  2.59593873E+05  4.62191316E+06  2.69141215E-09  6.15576660E+04  1.39323006E+00  0.00000000E+00
  2.59940924E+05  4.62238141E+06  2.69113955E-09  6.16134177E+04  1.39786700E+00  0.00000000E+00
  2.60287974E+05  4.62284966E+06  2.69086701E-09  6.16690826E+04  1.40250795E+00  0.00000000E+00
  2.60635025E+05  4.62331791E+06  2.69059452E-09  6.17246605E+04  1.40715290E+00  0.00000000E+00
  2.60982075E+05  4.62378616E+06  2.69032209E-09  6.17801515E+04  1.41180179E+00  0.00000000E+00
  2.61329126E+05  4.62425441E+06  2.69004971E-09  6.18355556E+04  1.41645461E+00  0.00000000E+00
  2.61676177E+05  4.62472266E+06  2.68977739E-09  6.18908728E+04  1.42111131E+00  0.00000000E+00
  2.62023227E+05  4.62519091E+06  2.68950513E-09  6.19461031E+04  1.42577186E+00  0.00000000E+00
  2.62370278E+05  4.62565917E+06  2.68923292E-09  6.20012465E+04  1.43043623E+00  0.00000000E+00
  2.62717329E+05  4.62612742E+06  2.68896076E-09  6.20563030E+04  1.43510437E+00  0.00000000E+00
  2.63064379E+05  4.62659567E+06  2.68868866E-09  6.21112726E+04  1.43977627E+00  0.00000000E+00
  2.63411430E+05  4.62706392E+06  2.68841662E-09  6.21661552E+04  1.44445188E+00  0.00000000E+00
  2.63758481E+05  4.62753217E+06  2.68814463E-09  6.22209510E+04  1.44913117E+00  0.00000000E+00
  2.64105531E+05  4.62800042E+06  2.68787269E-09  6.22756598E+04  1.45381410E+00  0.00000000E+00
  2.64452582E+05  4.62846867E+06  2.68760082E-09  6.23302818E+04  1.45850065E+00  0.00000000E+00
  2.64799632E+05  4.62893692E+06  2.68732899E-09  6.23848168E+04  1.46319077E+00  0.00000000E+00
  2.65146683E+05  4.62940518E+06  2.68705722E-09  6.24392649E+04  1.46788443E+00  0.00000000E+00
  2.65493734E+05  4.62987343E+06  2.68678551E-09  6.24936261E+04  1.47258160E+00  0.00000000E+00
  2.65840784E+05  4.63034168E+06  2.68651385E-09  6.25479004E+04  1.47728225E+00  0.00000000E+00
  2.66187835E+05  4.63080993E+06  2.68624225E-09  6.26020878E+04  1.48198633E+00  0.00000000E+00
  2.66534886E+05  4.63127818E+06  2.68597070E-09  6.26561883E+04  1.48669381E+00  0.00000000E+00
  2.66881936E+05  4.63174643E+06  2.68569920E-09  6.27102019E+04  1.49140466E+00  0.00000000E+00
  2.67228987E+05  4.63221468E+06  2.68542777E-09  6.27641286E+04  1.49611885E+00  0.00000000E+00
  2.67576037E+05  4.63268293E+06  2.68515638E-09  6.28179683E+04  1.50083633E+00  0.00000000E+00
  2.67923088E+05  4.63315119E+06  2.68488505E-09  6.28717212E+04  1.50555708E+00  0.00000000E+00
  2.68270139E+05  4.63361944E+06  2.68461378E-09  6.29253871E+04  1.51028105E+00  0.00000000E+00
  2.68617189E+05  4.63408769E+06  2.68434256E-09  6.29789662E+04  1.51500822E+00  0.00000000E+00
  2.68964240E+05  4.63455594E+06  2.68407140E-09  6.30324583E+04  1.51973855E+00  0.00000000E+00
  2.69311291E+05  4.63502419E+06  2.68380029E-09  6.30858635E+04  1.52447200E+00  0.00000000E+00
  2.69658341E+05  4.63549244E+06  2.68352923E-09  6.31391818E+04  1.52920854E+00  0.00000000E+00
  2.70005392E+05  4.63596069E+06  2.68325823E-09  6.31924132E+04  1.53394814E+00  0.00000000E+00
  2.70352443E+05  4.63642894E+06  2.68298729E-09  6.32455577E+04  1.53869075E+00  0.00000000E+00
  2.70699493E+05  4.63689720E+06  2.68271640E-09  6.32986153E+04  1.54343635E+00  0.00000000E+00
  2.71046544E+05  4.63736545E+06  2.68244557E-09  6.33515860E+04  1.54818489E+00  0.00000000E+00
  2.71393594E+05  4.63783370E+06  2.68217479E-09  6.34044697E+04  1.55293634E+00  0.00000000E+00
  2.71740645E+05  4.63830195E+06  2.68190406E-09  6.34572666E+04  1.55769067E+00  0.00000000E+00
  2.72087696E+05  4.63877020E+06  2.68163339E-09  6.35099765E+04  1.56244785E+00  0.00000000E+00
  2.72434746E+05  4.63923845E+06  2.68136278E-09  6.35625996E+04  1.56720782E+00  0.00000000E+00
  2.72781797E+05  4.63970670E+06  2.68109221E-09  6.36151357E+04  1.57197057E+00  0.00000000E+00
  2.73128848E+05  4.64017495E+06  2.68082171E-09  6.36675849E+04  1.57673606E+00  0.00000000E+00
  2.73475898E+05  4.64064321E+06  2.68055126E-09  6.37199472E+04  1.58150424E+00  0.00000000E+00
  2.73822949E+05  4.64111146E+06  2.68028086E-09  6.37722226E+04  1.58627508E+00  0.00000000E+00
  2.74169999E+05  4.64157971E+06  2.68001052E-09  6.38244111E+04  1.59104856E+00  0.00000000E+00
  2.74517050E+05  4.64204796E+06  2.67974023E-09  6.38765127E+04  1.59582462E+00  0.00000000E+00
  2.74864101E+05  4.64251621E+06  2.67947000E-09  6.39285274E+04  1.60060324E+00  0.00000000E+00
  2.75211151E+05  4.64298446E+06  2.67919982E-09  6.39804552E+04  1.60538439E+00  0.00000000E+00
  2.75558202E+05  4.64345271E+06  2.67892970E-09  6.40322961E+04  1.61016801E+00  0.00000000E+00
  2.75905253E+05  4.64392096E+06  2.67865963E-09  6.40840500E+04  1.61495409E+00  0.00000000E+00
  2.76252303E+05  4.64438922E+06  2.67838962E-09  6.41357171E+04  1.61974257E+00  0.00000000E+00
  2.76599354E+05  4.64485747E+06  2.67811966E-09  6.41872972E+04  1.62453344E+00  0.00000000E+00
  2.76946405E+05  4.64532572E+06  2.67784975E-09  6.42387904E+04  1.62932664E+00  0.00000000E+00
  2.77293455E+05  4.64579397E+06  2.67757990E-09  6.42901967E+04  1.63412215E+00  0.00000000E+00
  2.77640506E+05  4.64626222E+06  2.67731010E-09  6.43415162E+04  1.63891993E+00  0.00000000E+00
  2.77987556E+05  4.64673047E+06  2.67704036E-09  6.43927487E+04  1.64371994E+00  0.00000000E+00
  2.78334607E+05  4.64719872E+06  2.67677068E-09  6.44438943E+04  1.64852214E+00  0.00000000E+00
  2.78681658E+05  4.64766697E+06  2.67650104E-09  6.44949529E+04  1.65332651E+00  0.00000000E+00
  2.79028708E+05  4.64813523E+06  2.67623147E-09  6.45459247E+04  1.65813300E+00  0.00000000E+00
  2.79375759E+05  4.64860348E+06  2.67596194E-09  6.45968096E+04  1.66294158E+00  0.00000000E+00
  2.79722810E+05  4.64907173E+06  2.67569247E-09  6.46476076E+04  1.66775221E+00  0.00000000E+00
  2.80069860E+05  4.64953998E+06  2.67542306E-09  6.46983186E+04  1.67256485E+00  0.00000000E+00
  2.80416911E+05  4.65000823E+06  2.67515370E-09  6.47489428E+04  1.67737947E+00  0.00000000E+00
  2.80763962E+05  4.65047648E+06  2.67488439E-09  6.47994800E+04  1.68219604E+00  0.00000000E+00
  2.81111012E+05  4.65094473E+06  2.67461514E-09  6.48499303E+04  1.68701451E+00  0.00000000E+00
  2.81458063E+05  4.65141298E+06  2.67434595E-09  6.49002937E+04  1.69183484E+00  0.00000000E+00
  2.81805113E+05  4.65188124E+06  2.67407680E-09  6.49505702E+04  1.69665702E+00  0.00000000E+00
  2.82152164E+05  4.65234949E+06  2.67380772E-09  6.50007598E+04  1.70148098E+00  0.00000000E+00
  2.82499215E+05  4.65281774E+06  2.67353868E-09  6.50508625E+04  1.70630671E+00  0.00000000E+00
  2.82846265E+05  4.65328599E+06  2.67326970E-09  6.51008783E+04  1.71113416E+00  0.00000000E+00
  2.83193316E+05  4.65375424E+06  2.67300078E-09  6.51508072E+04  1.71596330E+00  0.00000000E+00
  2.83540367E+05  4.65422249E+06  2.67273191E-09  6.52006492E+04  1.72079409E+00  0.00000000E+00
  2.83887417E+05  4.65469074E+06  2.67246309E-09  6.52504042E+04  1.72562649E+00  0.00000000E+00
  2.84234468E+05  4.65515899E+06  2.67219433E-09  6.53000724E+04  1.73046046E+00  0.00000000E+00
  2.84581518E+05  4.65562725E+06  2.67192562E-09  6.53496536E+04  1.73529598E+00  0.00000000E+00
  2.84928569E+05  4.65609550E+06  2.67165697E-09  6.53991480E+04  1.74013300E+00  0.00000000E+00
  2.85275620E+05  4.65656375E+06  2.67138837E-09  6.54485554E+04  1.74497148E+00  0.00000000E+00
  2.85622670E+05  4.65703200E+06  2.67111982E-09  6.54978759E+04  1.74981140E+00  0.00000000E+00
  2.85969721E+05  4.65750025E+06  2.67085133E-09  6.55471095E+04  1.75465270E+00  0.00000000E+00
  2.86316772E+05  4.65796850E+06  2.67058289E-09  6.55962562E+04  1.75949536E+00  0.00000000E+00
  2.86663822E+05  4.65843675E+06  2.67031451E-09  6.56453160E+04  1.76433934E+00  0.00000000E+00
  2.87010873E+05  4.65890500E+06  2.67004618E-09  6.56942889E+04  1.76918461E+00  0.00000000E+00
  2.87357924E+05  4.65937326E+06  2.66977791E-09  6.57431749E+04  1.77403111E+00  0.00000000E+00
